primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,geometry
grewar3,[],"['male', 'song']",53.628,-2.4212,Phylloscopus trochiloides,Greenish Warbler,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/533877,grewar3/XC533877.ogg,POINT (-2.4212 53.628)
grewar3,[],"['adult', 'male', 'song']",53.5726,0.1075,Phylloscopus trochiloides,Greenish Warbler,Jacob Spinks,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/569817,grewar3/XC569817.ogg,POINT (0.1075 53.5726)
grewar3,[],['call'],60.8001,-0.8133,Phylloscopus trochiloides,Greenish Warbler,David Cooper,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/587360,grewar3/XC587360.ogg,POINT (-0.8133 60.8001)
grewar3,[],"['call', 'sex uncertain']",52.9111,1.3582,Phylloscopus trochiloides,Greenish Warbler,Andy Benson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.5,https://www.xeno-canto.org/666537,grewar3/XC666537.ogg,POINT (1.3582 52.9111)
grewar3,[],['call'],50.6178,-1.1762,Phylloscopus trochiloides,Greenish Warbler,Jon Sparshott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.5,http://xeno-canto.org/671970,grewar3/XC671970.ogg,POINT (-1.1762 50.6178)
grewar3,[],[''],50.5167,6.0667,Phylloscopus trochiloides,Greenish Warbler,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/808524,grewar3/XC808524.ogg,POINT (6.0667 50.5167)
grewar3,[],[''],50.5167,6.0667,Phylloscopus trochiloides,Greenish Warbler,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/808525,grewar3/XC808525.ogg,POINT (6.0667 50.5167)
grewar3,[],[''],53.5854,0.1277,Phylloscopus trochiloides,Greenish Warbler,Colin Bushell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/808604,grewar3/XC808604.ogg,POINT (0.1277 53.5854)
grewar3,[],[''],52.1314,4.6592,Phylloscopus trochiloides,Greenish Warbler,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/810786,grewar3/XC810786.ogg,POINT (4.6592 52.1314)
grewar3,[],[''],52.1314,4.6592,Phylloscopus trochiloides,Greenish Warbler,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/810787,grewar3/XC810787.ogg,POINT (4.6592 52.1314)
grewar3,[],[''],52.1314,4.6592,Phylloscopus trochiloides,Greenish Warbler,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/810788,grewar3/XC810788.ogg,POINT (4.6592 52.1314)
grewar3,[],[''],52.1314,4.6592,Phylloscopus trochiloides,Greenish Warbler,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/810789,grewar3/XC810789.ogg,POINT (4.6592 52.1314)
grewar3,[],[''],52.1314,4.6592,Phylloscopus trochiloides,Greenish Warbler,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/810790,grewar3/XC810790.ogg,POINT (4.6592 52.1314)
grewar3,[],[''],50.5167,6.0667,Phylloscopus trochiloides,Greenish Warbler,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/845823,grewar3/XC845823.ogg,POINT (6.0667 50.5167)
grewar3,[],[''],50.5167,6.0667,Phylloscopus trochiloides,Greenish Warbler,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/845828,grewar3/XC845828.ogg,POINT (6.0667 50.5167)
grewar3,[],[''],50.5167,6.0667,Phylloscopus trochiloides,Greenish Warbler,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/845830,grewar3/XC845830.ogg,POINT (6.0667 50.5167)
grewar3,[],[''],50.5167,6.0667,Phylloscopus trochiloides,Greenish Warbler,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/845833,grewar3/XC845833.ogg,POINT (6.0667 50.5167)
grewar3,[],[''],50.5167,6.0667,Phylloscopus trochiloides,Greenish Warbler,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/845838,grewar3/XC845838.ogg,POINT (6.0667 50.5167)
comgre,[],"['call', 'flight call']",51.0383,3.9184,Tringa nebularia,Common Greenshank,Erik Roels,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/142800,comgre/XC142800.ogg,POINT (3.9184 51.0383)
comgre,[],"['call', 'male']",50.8399,3.3177,Tringa nebularia,Common Greenshank,Eddy Scheinpflug,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/200245,comgre/XC200245.ogg,POINT (3.3177 50.8399)
comgre,[],"['call', 'flight call']",51.3436,0.888,Tringa nebularia,Common Greenshank,Martin Sutherland,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/267939,comgre/XC267939.ogg,POINT (0.888 51.3436)
comgre,[],"['alarm call', 'call', 'flight call']",53.1785,-6.4864,Tringa nebularia,Common Greenshank,Bernard King,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/364864,comgre/XC364864.ogg,POINT (-6.4864 53.1785)
comgre,[],['flight call'],52.1593,5.3563,Tringa nebularia,Common Greenshank,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/379794,comgre/XC379794.ogg,POINT (5.3563 52.1593)
comgre,['eaywag1'],['call'],51.7774,0.8489,Tringa nebularia,Common Greenshank,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/385095,comgre/XC385095.ogg,POINT (0.8489 51.7774)
comgre,[],['flight call'],51.8589,-8.1893,Tringa nebularia,Common Greenshank,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/390392,comgre/XC390392.ogg,POINT (-8.1893 51.8589)
comgre,[],['flight call'],50.4633,3.6425,Tringa nebularia,Common Greenshank,Alain Malengreau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/397306,comgre/XC397306.ogg,POINT (3.6425 50.4633)
comgre,[],"['flight call', 'nocturnal flight call']",52.0172,-0.34,Tringa nebularia,Common Greenshank,James P,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/467933,comgre/XC467933.ogg,POINT (-0.34 52.0172)
comgre,[],['flight call'],52.1418,5.3724,Tringa nebularia,Common Greenshank,Frank Pierik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/485990,comgre/XC485990.ogg,POINT (5.3724 52.1418)
comgre,[],['flight call'],50.8297,3.2408,Tringa nebularia,Common Greenshank,Ignaas Robbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/488723,comgre/XC488723.ogg,POINT (3.2408 50.8297)
comgre,['grnsan'],['flight call'],52.0612,5.371,Tringa nebularia,Common Greenshank,Aat Schaftenaar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/496509,comgre/XC496509.ogg,POINT (5.371 52.0612)
comgre,[],"['call', 'song']",49.4476,0.3083,Tringa nebularia,Common Greenshank,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/497807,comgre/XC497807.ogg,POINT (0.3083 49.4476)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/507422,comgre/XC507422.ogg,POINT (-2.9833 53.9299)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/507425,comgre/XC507425.ogg,POINT (-2.9833 53.9299)
comgre,[],"['call', 'flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/507426,comgre/XC507426.ogg,POINT (-2.9833 53.9299)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/507428,comgre/XC507428.ogg,POINT (-2.9833 53.9299)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/507429,comgre/XC507429.ogg,POINT (-2.9833 53.9299)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/507430,comgre/XC507430.ogg,POINT (-2.9833 53.9299)
comgre,[],['flight call'],52.0612,5.371,Tringa nebularia,Common Greenshank,Aat Schaftenaar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/522788,comgre/XC522788.ogg,POINT (5.371 52.0612)
comgre,[],"['call', 'flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/524637,comgre/XC524637.ogg,POINT (-2.9833 53.9299)
comgre,[],['call'],49.9142,-6.3071,Tringa nebularia,Common Greenshank,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/526726,comgre/XC526726.ogg,POINT (-6.3071 49.9142)
comgre,[],['call'],53.1562,4.8738,Tringa nebularia,Common Greenshank,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/528456,comgre/XC528456.ogg,POINT (4.8738 53.1562)
comgre,[],['call'],49.9115,-6.3023,Tringa nebularia,Common Greenshank,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/528703,comgre/XC528703.ogg,POINT (-6.3023 49.9115)
comgre,[],"['flight call', 'nocturnal flight call']",51.1715,-0.5644,Tringa nebularia,Common Greenshank,Ed Stubbs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/540762,comgre/XC540762.ogg,POINT (-0.5644 51.1715)
comgre,[],['nocturnal flight call'],50.7542,4.5672,Tringa nebularia,Common Greenshank,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/552078,comgre/XC552078.ogg,POINT (4.5672 50.7542)
comgre,[],['flight call'],50.7193,3.2228,Tringa nebularia,Common Greenshank,Nicolas Selosse,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/552419,comgre/XC552419.ogg,POINT (3.2228 50.7193)
comgre,[],['nocturnal flight call'],51.0406,3.713,Tringa nebularia,Common Greenshank,Koen Lepla,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/554085,comgre/XC554085.ogg,POINT (3.713 51.0406)
comgre,[],['nocturnal flight call'],50.7193,3.2228,Tringa nebularia,Common Greenshank,Nicolas Selosse,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/554185,comgre/XC554185.ogg,POINT (3.2228 50.7193)
comgre,[],['flight call'],60.5334,-1.3914,Tringa nebularia,Common Greenshank,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/568852,comgre/XC568852.ogg,POINT (-1.3914 60.5334)
comgre,[],['nocturnal flight call'],50.7347,3.2143,Tringa nebularia,Common Greenshank,Christophe Gruwier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/580754,comgre/XC580754.ogg,POINT (3.2143 50.7347)
comgre,[],"['call', 'flight call']",51.3436,0.888,Tringa nebularia,Common Greenshank,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/581089,comgre/XC581089.ogg,POINT (0.888 51.3436)
comgre,[],"['flight call', 'life stage uncertain', 'nocturnal flight call']",52.3501,5.0009,Tringa nebularia,Common Greenshank,Piet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/585887,comgre/XC585887.ogg,POINT (5.0009 52.3501)
comgre,[],['flight call'],50.7173,2.9048,Tringa nebularia,Common Greenshank,edouard dansette,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/588157,comgre/XC588157.ogg,POINT (2.9048 50.7173)
comgre,[],['flight call'],49.3907,-1.1681,Tringa nebularia,Common Greenshank,Alain Verneau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/592706,comgre/XC592706.ogg,POINT (-1.1681 49.3907)
comgre,[],['flight call'],51.4023,4.4307,Tringa nebularia,Common Greenshank,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/603010,comgre/XC603010.ogg,POINT (4.4307 51.4023)
comgre,[],['flight call'],51.8503,-8.2943,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/618177,comgre/XC618177.ogg,POINT (-8.2943 51.8503)
comgre,[],['flight call'],51.8503,-8.2943,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/618178,comgre/XC618178.ogg,POINT (-8.2943 51.8503)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/621744,comgre/XC621744.ogg,POINT (-2.9833 53.9299)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/621745,comgre/XC621745.ogg,POINT (-2.9833 53.9299)
comgre,[],['flight call'],51.8585,-8.2699,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/623924,comgre/XC623924.ogg,POINT (-8.2699 51.8585)
comgre,[],"['adult', 'call', 'sex uncertain', 'song']",57.0161,-6.2787,Tringa nebularia,Common Greenshank,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/631206,comgre/XC631206.ogg,POINT (-6.2787 57.0161)
comgre,[],"['adult', 'call', 'sex uncertain']",57.0161,-6.2787,Tringa nebularia,Common Greenshank,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/635498,comgre/XC635498.ogg,POINT (-6.2787 57.0161)
comgre,[],"['adult', 'call', 'sex uncertain']",57.0112,-6.2791,Tringa nebularia,Common Greenshank,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/635735,comgre/XC635735.ogg,POINT (-6.2791 57.0112)
comgre,[],['nocturnal flight call'],54.2386,-0.4196,Tringa nebularia,Common Greenshank,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/636748,comgre/XC636748.ogg,POINT (-0.4196 54.2386)
comgre,[],['nocturnal flight call'],49.2459,4.0444,Tringa nebularia,Common Greenshank,Guillaume Bigayon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636834,comgre/XC636834.ogg,POINT (4.0444 49.2459)
comgre,[],"['adult', 'call', 'sex uncertain', 'song']",57.0161,-6.2787,Tringa nebularia,Common Greenshank,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/638589,comgre/XC638589.ogg,POINT (-6.2787 57.0161)
comgre,[],['flight call'],51.9512,5.956,Tringa nebularia,Common Greenshank,Jorick van de Westeringh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/644750,comgre/XC644750.ogg,POINT (5.956 51.9512)
comgre,[],"['adult', 'nocturnal flight call', 'sex uncertain']",60.0127,-1.2273,Tringa nebularia,Common Greenshank,Glen Tyler,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/646300,comgre/XC646300.ogg,POINT (-1.2273 60.0127)
comgre,[],"['adult', 'call', 'sex uncertain']",57.0161,-6.2787,Tringa nebularia,Common Greenshank,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/646386,comgre/XC646386.ogg,POINT (-6.2787 57.0161)
comgre,[],['call'],51.741,5.8035,Tringa nebularia,Common Greenshank,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/646956,comgre/XC646956.ogg,POINT (5.8035 51.741)
comgre,[],['song'],60.5779,4.9545,Tringa nebularia,Common Greenshank,Frode Falkenberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/646975,comgre/XC646975.ogg,POINT (4.9545 60.5779)
comgre,[],"['adult', 'call', 'sex uncertain']",57.014,-6.2797,Tringa nebularia,Common Greenshank,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/661972,comgre/XC661972.ogg,POINT (-6.2797 57.014)
comgre,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Tringa nebularia,Common Greenshank,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/663687,comgre/XC663687.ogg,POINT (-6.2787 57.0161)
comgre,[],['nocturnal flight call'],53.2509,5.598,Tringa nebularia,Common Greenshank,Gosse Hoekstra,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/664642,comgre/XC664642.ogg,POINT (5.598 53.2509)
comgre,[],['nocturnal flight call'],52.1593,5.3563,Tringa nebularia,Common Greenshank,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/665070,comgre/XC665070.ogg,POINT (5.3563 52.1593)
comgre,[],['nocturnal flight call'],50.7542,4.5672,Tringa nebularia,Common Greenshank,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/665897,comgre/XC665897.ogg,POINT (4.5672 50.7542)
comgre,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Tringa nebularia,Common Greenshank,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/666573,comgre/XC666573.ogg,POINT (-6.2787 57.0161)
comgre,[],['nocturnal flight call'],51.4522,-9.8189,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667348,comgre/XC667348.ogg,POINT (-9.8189 51.4522)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4522,-9.8189,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667681,comgre/XC667681.ogg,POINT (-9.8189 51.4522)
comgre,[],['nocturnal flight call'],51.4522,-9.8189,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667784,comgre/XC667784.ogg,POINT (-9.8189 51.4522)
comgre,[],['nocturnal flight call'],51.4522,-9.8189,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667785,comgre/XC667785.ogg,POINT (-9.8189 51.4522)
comgre,[],['nocturnal flight call'],51.4522,-9.8189,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667786,comgre/XC667786.ogg,POINT (-9.8189 51.4522)
comgre,[],['nocturnal flight call'],51.4522,-9.8189,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667858,comgre/XC667858.ogg,POINT (-9.8189 51.4522)
comgre,[],['nocturnal flight call'],51.4522,-9.8189,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667867,comgre/XC667867.ogg,POINT (-9.8189 51.4522)
comgre,[],"['call', 'flight call', 'life stage uncertain', 'nocturnal flight call', 'sex uncertain']",51.9839,5.3368,Tringa nebularia,Common Greenshank,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/668317,comgre/XC668317.ogg,POINT (5.3368 51.9839)
comgre,[],"['call', 'flight call', 'life stage uncertain', 'sex uncertain']",51.9839,5.3368,Tringa nebularia,Common Greenshank,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/668890,comgre/XC668890.ogg,POINT (5.3368 51.9839)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.1101,-0.4035,Tringa nebularia,Common Greenshank,James P,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,http://xeno-canto.org/670134,comgre/XC670134.ogg,POINT (-0.4035 53.1101)
comgre,[],"['flight call', 'life stage uncertain', 'sex uncertain']",60.2686,5.2234,Tringa nebularia,Common Greenshank,bert de bruin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/670934,comgre/XC670934.ogg,POINT (5.2234 60.2686)
comgre,[],"['call', 'flight call', 'nocturnal flight call']",54.1145,-0.1224,Tringa nebularia,Common Greenshank,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/671300,comgre/XC671300.ogg,POINT (-0.1224 54.1145)
comgre,[],['flight call'],59.9233,-1.29,Tringa nebularia,Common Greenshank,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/673647,comgre/XC673647.ogg,POINT (-1.29 59.9233)
comgre,[],"['flight call', 'sex uncertain']",52.8695,-2.1054,Tringa nebularia,Common Greenshank,david thorns,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/676720,comgre/XC676720.ogg,POINT (-2.1054 52.8695)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686479,comgre/XC686479.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686481,comgre/XC686481.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call', 'wingbeats']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686482,comgre/XC686482.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686483,comgre/XC686483.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686484,comgre/XC686484.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686485,comgre/XC686485.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686486,comgre/XC686486.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686489,comgre/XC686489.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686491,comgre/XC686491.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686492,comgre/XC686492.ogg,POINT (-9.7785 51.4812)
comgre,[],"['alarm call', 'nocturnal flight call']",51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686493,comgre/XC686493.ogg,POINT (-9.7785 51.4812)
comgre,[],['nocturnal flight call'],51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686494,comgre/XC686494.ogg,POINT (-9.7785 51.4812)
comgre,[],['nocturnal flight call'],51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686495,comgre/XC686495.ogg,POINT (-9.7785 51.4812)
comgre,[],['nocturnal flight call'],51.4812,-9.7785,Tringa nebularia,Common Greenshank,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686496,comgre/XC686496.ogg,POINT (-9.7785 51.4812)
